task_id,task_size,vm_id,data_id,data_size,response_time,dttr,availability,load,profit
60,250,VM0-1-2-4,46,514.0,0.8166666666666667,0.06303056027164686,0.0,0.3333333333333333,0.69
61,377,VM0-1-2-5,169,953.0,0.6783333333333333,0.06280398832684825,0.0,0.5026666666666667,0.69
61,377,VM0-1-2-5,99,805.0,0.6783333333333333,0.06285511363636363,0.0,0.5026666666666667,0.69
61,377,VM0-1-2-5,47,647.0,0.6783333333333333,0.06293282548476455,0.0,0.5026666666666667,0.69
62,983,VM0-1-2-6,58,791.0,0.7882083333333333,0.06286085450346421,0.0,1.3106666666666666,0.69
62,983,VM0-1-2-6,56,526.0,0.7882083333333333,0.06301996672212978,0.0,1.3106666666666666,0.69
62,983,VM0-1-2-6,62,570.0,0.7882083333333333,0.06298449612403101,0.0,1.3106666666666666,0.69
63,282,VM0-1-2-7,13,803.0,0.23325,0.06285592255125284,0.0,0.376,0.69
63,282,VM0-1-2-7,60,710.0,0.23325,0.06289808917197452,0.0,0.376,0.69
64,200,VM0-1-3-0,30,360.0,0.16833333333333333,0.06321839080459771,0.0,0.26666666666666666,0.69
64,200,VM0-1-3-0,88,608.0,0.16833333333333333,0.0629575402635432,0.0,0.26666666666666666,0.69
64,200,VM0-1-3-0,190,540.0,0.16833333333333333,0.06300813008130081,0.0,0.26666666666666666,0.69
64,200,VM0-1-3-0,26,828.0,0.16833333333333333,0.06284606866002215,0.0,0.26666666666666666,0.69
65,982,VM0-1-3-1,156,729.0,0.7874166666666667,0.06288868159203981,0.0,1.3093333333333332,0.69
66,802,VM0-1-3-2,88,608.0,0.6449166666666666,0.0629575402635432,0.0,1.0693333333333332,0.69
67,387,VM0-1-3-3,92,699.0,1.182,0.06290374677002585,0.0,0.516,0.69
67,387,VM0-1-3-3,44,349.0,1.182,0.0632370283018868,0.0,0.516,0.69
68,738,VM0-1-3-4,111,565.0,0.59425,0.06298828125,0.0,0.984,0.69
68,738,VM0-1-3-4,161,694.0,0.59425,0.06290637191157347,0.0,0.984,0.69
68,738,VM0-1-3-4,67,758.0,0.59425,0.062875150060024,0.0,0.984,0.69
68,738,VM0-1-3-4,174,605.0,0.59425,0.06295955882352941,0.0,0.984,0.69
69,834,VM0-1-3-5,13,803.0,2.3739999999999997,0.06285592255125284,0.0,1.112,0.69
69,834,VM0-1-3-5,188,420.0,2.3739999999999997,0.06313131313131314,0.0,1.112,0.69
69,834,VM0-1-3-5,80,393.0,2.3739999999999997,0.06316773504273504,0.0,1.112,0.69
69,834,VM0-1-3-5,98,565.0,2.3739999999999997,0.06298828125,0.0,1.112,0.69
70,491,VM0-1-3-6,33,380.0,1.4593333333333331,0.06318681318681318,0.0,0.6546666666666666,0.69
70,491,VM0-1-3-6,157,471.0,1.4593333333333331,0.06307234432234432,0.0,0.6546666666666666,0.69
70,491,VM0-1-3-6,104,685.0,1.4593333333333331,0.06291118421052631,0.0,0.6546666666666666,0.69
70,491,VM0-1-3-6,46,514.0,1.4593333333333331,0.06303056027164686,0.0,0.6546666666666666,0.69
71,356,VM0-1-3-7,73,718.0,1.0993333333333333,0.06289407313997478,0.0,0.4746666666666667,0.69
71,356,VM0-1-3-7,131,487.0,1.0993333333333333,0.06305604982206406,0.0,0.4746666666666667,0.69
71,356,VM0-1-3-7,164,520.0,1.0993333333333333,0.06302521008403361,0.0,0.4746666666666667,0.69
71,356,VM0-1-3-7,113,337.0,1.0993333333333333,0.06325849514563107,0.0,0.4746666666666667,0.69
72,218,VM0-1-4-0,90,866.0,0.7313333333333333,0.06283209351753453,0.0,0.2906666666666667,0.69
72,218,VM0-1-4-0,180,826.0,0.7313333333333333,0.06284683684794673,0.0,0.2906666666666667,0.69
72,218,VM0-1-4-0,74,430.0,0.7313333333333333,0.06311881188118812,0.0,0.2906666666666667,0.69
72,218,VM0-1-4-0,145,537.0,0.7313333333333333,0.06301062091503268,0.0,0.2906666666666667,0.69
72,218,VM0-1-4-0,11,479.0,0.7313333333333333,0.06306407942238267,0.0,0.2906666666666667,0.69
73,667,VM0-1-4-1,195,780.0,1.9286666666666665,0.06286549707602339,0.0,0.8893333333333333,0.69
73,667,VM0-1-4-1,0,836.0,1.9286666666666665,0.0628430296377607,0.0,0.8893333333333333,0.69
74,872,VM0-1-4-2,112,363.0,2.4753333333333334,0.0632134703196347,0.0,1.1626666666666667,0.69
74,872,VM0-1-4-2,166,451.0,2.4753333333333334,0.06309410646387832,0.0,1.1626666666666667,0.69
74,872,VM0-1-4-2,54,984.0,2.4753333333333334,0.06279508970727102,0.0,1.1626666666666667,0.69
74,872,VM0-1-4-2,115,516.0,2.4753333333333334,0.06302876480541456,0.0,1.1626666666666667,0.69
75,452,VM0-1-4-3,193,532.0,0.8033333333333333,0.06301482701812192,0.0,0.6026666666666667,0.69
75,452,VM0-1-4-3,175,696.0,0.8033333333333333,0.062905317769131,0.0,0.6026666666666667,0.69
75,452,VM0-1-4-3,9,678.0,0.8033333333333333,0.06291500664010624,0.0,0.6026666666666667,0.69
75,452,VM0-1-4-3,113,337.0,0.8033333333333333,0.06325849514563107,0.0,0.6026666666666667,0.69
76,559,VM0-1-4-4,8,906.0,0.4525416666666666,0.06281855249745158,0.0,0.7453333333333334,0.69
76,559,VM0-1-4-4,3,492.0,0.4525416666666666,0.06305114638447971,0.0,0.7453333333333334,0.69
76,559,VM0-1-4-4,106,995.0,0.4525416666666666,0.06279205607476634,0.0,0.7453333333333334,0.69
76,559,VM0-1-4-4,18,500.0,0.4525416666666666,0.06304347826086956,0.0,0.7453333333333334,0.69
76,559,VM0-1-4-4,155,904.0,0.4525416666666666,0.06281920326864147,0.0,0.7453333333333334,0.69
77,388,VM0-1-4-5,163,465.0,0.6966666666666667,0.0630787037037037,0.0,0.5173333333333333,0.69
78,598,VM0-1-4-6,62,570.0,1.7446666666666666,0.06298449612403101,0.0,0.7973333333333333,0.69
78,598,VM0-1-4-6,27,772.0,1.7446666666666666,0.0628689492325856,0.0,0.7973333333333333,0.69
78,598,VM0-1-4-6,33,380.0,1.7446666666666666,0.06318681318681318,0.0,0.7973333333333333,0.69
78,598,VM0-1-4-6,60,710.0,1.7446666666666666,0.06289808917197452,0.0,0.7973333333333333,0.69
79,325,VM0-1-4-7,124,423.0,0.5916666666666667,0.06312751004016064,0.0,0.43333333333333335,0.69
79,325,VM0-1-4-7,181,762.0,0.5916666666666667,0.06287335722819594,0.0,0.43333333333333335,0.69
